20,546615977.58,1291493956.47
21.943,-4529098521.14,2109116840.7
24.075,-788016609.035,-824468947.576
26.414,-1049295323.25,-144998131.804
28.98,-46572327.8692,-3281391287.76
31.796,-949656968.82,-396860152.912
34.885,864186773.476,-2697466089.53
38.274,169014066.338,2138895573.1
41.993,85766059.2545,-826333385.093
46.073,-1432179837.95,1349893908.31
50.549,-735134443.917,439581917.818
55.46,-1899049728.55,1035021488.65
60.849,-530078779.533,482265931.749
66.761,258913517.355,502711693.35
73.247,-596521545.944,823570635.267
80.363,1375595969.89,505931423.536
88.171,-63768573.7924,570541673.955
96.737,-108744876.724,672551790.281
106.136,-27503875.1064,552634314.729
116.448,77080136.1768,417177167.269
127.761,766392692.376,848718339.404
140.174,-313469337.513,744062952.739
153.793,-672243173.899,1108642413.82
168.735,-106617745.709,487297308.202
185.128,-955141735.074,487707264.892
203.115,-1104322171.23,1628646537.32
222.849,972030855.196,-360824649.238
244.5,-852788875.936,196032245.599
268.254,-649175614.245,2008041555.62
294.317,1227200060.99,-4602398921.52
322.912,-730288950.514,304082537.095
354.284,347586657.328,365970522.719
388.705,673819276.79,-2112668082.41
426.471,1344836148.69,302601216.341
467.905,-772494370.933,2247314498.35
513.365,2277062070.87,466048522.699
563.241,112069097.735,-353166440.909
617.964,139176637.924,-412902220.078
678.003,59005431.9663,-347644338.646
743.875,6896674.93456,-312227764.813
816.147,-41875319.3392,-232004855.353
895.44,-37373994.5666,-278548331.065
982.438,2615268.63179,-299201045.555
1077.888,27374033.5282,-294331855.31
1182.611,-70376802.727,-403536284.982
1297.509,-46547794.744,-255574009.306
1423.571,-25492696.9541,-197447937.317
1561.879,-10331649.2622,-178651592.285
1713.625,-4581534.17796,-173690902.564
1880.115,35616554.6034,-151803428.597
2062.78,19871602.823,-148296298.923
2263.191,-1516954.13396,-136581054.904
2483.074,-5185178.29274,-134493880.72
2724.32,2010893.35173,-117955157.777
2989.005,-67168.9056342,-105224988.592
3279.405,4117674.84287,-93358770.866
3598.02,7446378.1547,-82862851.67
3947.59,13774340.2526,-73267640.3384
4331.122,13267779.5323,-66614079.358
4751.918,4191734.93487,-65470951.7834
5213.596,2071187.02847,-59483635.4816
5720.129,3038725.82772,-54221659.592
6275.875,5319244.79162,-49086817.289
6885.615,4240735.10774,-45186060.9564
7554.595,2391029.68284,-41445002.1576
8288.571,2488075.43174,-38333961.705
9093.857,2010286.8898,-34921773.754
9977.381,2076514.99891,-32097055.6192
10946.746,1966892.35975,-30100680.5318
12010.29,1285145.52269,-27250294.8261
13177.164,992805.597974,-24445649.9255
14457.407,1188896.33261,-22536208.8636
15862.033,1176969.69414,-20473440.4911
17403.128,701831.229991,-18465678.4486
19093.949,735136.462331,-17180678.5875
20949.045,857283.263109,-15429114.4896
22984.374,311490.206339,-14302329.4375
25217.448,686208.584719,-13116240.3345
27667.479,545963.232447,-12069370.624
30355.546,525208.668732,-10946224.0836
33304.775,452717.871032,-10081964.874
36540.54,394403.717467,-9193885.55592
40090.68,376835.296458,-8330973.31581
43985.737,321590.47296,-7624642.74814
48259.224,313644.007765,-7004084.95639
52947.906,284337.692434,-6375022.63981
58092.122,260091.493099,-5794295.19671
63736.132,266631.544955,-5299410.23665
69928.491,206778.878385,-4872237.61748
76722.477,175053.276401,-4461208.6423
84176.54,154461.296467,-4074268.99066
92354.811,175698.157879,-3715065.48473
101327.653,148368.426144,-3398747.81417
111172.261,123924.047357,-3091932.74049
121973.334,117097.579656,-2826690.24024
133823.798,103151.226271,-2591191.51676
146825.608,96589.1412134,-2371650.044
161090.624,93515.6322975,-2156552.37673
176741.575,77667.34255,-1979837.97265
193913.112,68113.1851436,-1810361.27282
212752.971,63584.618692,-1647474.08927
233423.238,62592.943771,-1506467.95101
256101.75,54657.6849917,-1376254.23126
280983.619,47812.3403755,-1256603.71512
308282.916,44465.8295874,-1146798.90708
338234.509,38535.7187305,-1047609.09617
371096.084,35923.0157734,-957572.413359
407150.364,32474.6000933,-875396.104683
446707.541,28689.7679274,-799745.449682
490107.943,25958.0023435,-730636.799896
537724.961,23910.9817264,-667570.444118
589968.268,21265.4639386,-610011.026011
647287.335,19181.1095496,-556947.698433
710175.304,17278.958849,-508519.898383
779173.229,15179.6817352,-464255.159897
854874.729,13862.6755477,-423799.260386
937931.097,12818.7300009,-387026.557879
1029056.906,11378.7477224,-353567.677775
1129036.151,10217.4835318,-323282.709569
1238728.998,9118.77613159,-295145.904004
1359079.184,8480.28188337,-269160.208803
1491122.135,4897.4756383,-256679.488802
1635993.876,1096.72488698,-233979.02024
1794940.802,1493.57966826,-209099.402126
1969330.406,3532.90880145,-184753.640902
2160663.038,5441.93601094,-168564.459731
2370584.82,3168.49498271,-155381.072276
2600901.801,4108.8843394,-142004.405376
2853595.502,3969.18142661,-128899.650726
3130839.959,5340.71105674,-119045.98768
3435020.431,7077.62472428,-108939.70235
3768753.917,3000.75385749,-97845.1725436
4134911.677,2631.97477893,-89781.7320832
4536643.927,3244.30273641,-83365.8806141
4977406.952,2219.24131515,-76569.0558787
5460992.831,905.685439303,-69180.7670476
5991562.07,734.79012464,-63028.3477059
6573679.393,680.172386517,-57853.1276509
7212353.016,327.346880169,-52985.3676681
7913077.732,-29.0988603469,-48231.392983
8681882.189,249.453713352,-44018.6012273
9525380.756,-82.7061457438,-40304.110952
10450830.427,-241.813832249,-36900.5503505
11466193.259,-323.783760164,-33781.1528675
12580204.872,-315.962292467,-30749.4337341
13802449.606,-460.23988871,-28038.9124483
15143442.977,-495.133695281,-25696.9771774
16614722.15,-604.814575271,-23501.8567286
18228945.197,-743.550466556,-21371.1430136
20000000,-874.844705544,-19635.4551986
